Branch code/name,Prod_Code,mrp_code,mrp,sale_rate,vertical_value,destination_code,sale_type,acedns,ws_rate,distributor_rate,ss_rate,depot_rate,statename,UOM
,TAO PLUS 800 GM (24X1),,966.9087974,0,,0,0,Y,0,0,0,0,,
,TAO PLUS 800 GM (24X1),,40.28786656,0,,0,0,Y,0,0,0,0,,PC
,TAO PLUS 800 GM (24X1),,966.9087974,0,,0,0,Y,0,0,0,0,,CASE
,TAO SCRUBER RS 10/-,,4.44,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO SCRUBER RS 10/-,,1917.68,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO SCRUBER RS 10/-,,1917.68,0,,0,0,Y,0,0,0,0,,
,TAO SCRUBER RS 10/-,,4.44,0,,0,0,Y,0,0,0,0,,PC
,TAO SCRUBER RS 10/-,,1917.68,0,,0,0,Y,0,0,0,0,,CASE
,TAO SCRUBER RS 15/-,,6.46,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO SCRUBER RS 15/-,,929.78,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO SCRUBER RS 15/-,,929.78,0,,0,0,Y,0,0,0,0,,
,TAO SCRUBER RS 15/-,,6.46,0,,0,0,Y,0,0,0,0,,PC
,TAO SCRUBER RS 15/-,,929.78,0,,0,0,Y,0,0,0,0,,CASE
,TAO SCRUBER RS 5/-,,3.07,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO SCRUBER RS 5/-,,1288.14,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO SCRUBER RS 5/-,,1288.14,0,,0,0,Y,0,0,0,0,,
,TAO SCRUBER RS 5/-,,3.07,0,,0,0,Y,0,0,0,0,,PC
,TAO SCRUBER RS 5/-,,1288.14,0,,0,0,Y,0,0,0,0,,CASE
,TAO STEEL WOOL RS 15/-,,5.712772397,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO STEEL WOOL RS 15/-,,822.6392252,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO STEEL WOOL RS 15/-,,822.6392252,0,,0,0,Y,0,0,0,0,,
,TAO STEEL WOOL RS 15/-,,5.712772397,0,,0,0,Y,0,0,0,0,,PC
,TAO STEEL WOOL RS 15/-,,822.6392252,0,,0,0,Y,0,0,0,0,,CASE
,Soda 1kg,,34.38256659,0,,0,0,Y,0,0,0,0,West Bengal,PC
,Soda 1kg,,859.5641646,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,Soda 1kg,,859.5641646,0,,0,0,Y,0,0,0,0,,
,Soda 1kg,,34.38256659,0,,0,0,Y,0,0,0,0,,PC
,Soda 1kg,,859.5641646,0,,0,0,Y,0,0,0,0,,CASE
,Soda 500g,,18.42884046,0,,0,0,Y,0,0,0,0,West Bengal,PC
,Soda 500g,,552.8652139,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,Soda 500g,,552.8652139,0,,0,0,Y,0,0,0,0,,
,Soda 500g,,18.42884046,0,,0,0,Y,0,0,0,0,,PC
,Soda 500g,,552.8652139,0,,0,0,Y,0,0,0,0,,CASE
,Soda 200g,,7.34,0,,0,0,Y,0,0,0,0,West Bengal,PC
,Soda 200g,,366.87,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,Soda 200g,,366.87,0,,0,0,Y,0,0,0,0,,
,Soda 200g,,7.34,0,,0,0,Y,0,0,0,0,,PC
,Soda 200g,,366.87,0,,0,0,Y,0,0,0,0,,CASE
,TAO TOILET CLEANER 500 ML ( 24 X1),,52.64,0,,0,0,N,0,0,0,0,,
,TAO DISH WASH 200 GM (200X48),,10.49233253,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 200 GM (200X48),,503.6319613,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 200 GM (200X48),,481.0330912,0,,0,0,Y,0,0,0,0,,
,TAO DISH WASH 200 GM (200X48),,10.02152273,0,,0,0,Y,0,0,0,0,,PC
,TAO DISH WASH 200 GM (200X48),,481.0330912,0,,0,0,Y,0,0,0,0,,CASE
,TAO 1KG (12X1),,36.32,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO 1KG (12X1),,435.84,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO 1KG (12X1),,435.84,0,,0,0,Y,0,0,0,0,,
,TAO 1KG (12X1),,36.32,0,,0,0,Y,0,0,0,0,,PC
,TAO 1KG (12X1),,435.84,0,,0,0,Y,0,0,0,0,,CASE
,Toilet & Floor Cleaner - Combo Pack,,77.92,0,,0,0,N,0,0,0,0,,
,TAO 2.5KG (10X1),,135.913,0,,0,0,Y,0,0,0,0,,
,TAO 2.5KG (10X1),,137.21,0,,0,0,Y,0,0,0,0,,
,TAO 1.5KG (16X1),,84.75,0,,0,0,Y,0,0,0,0,,
,TAO 2.5KG-Lid (10X1),,145.28,0,,0,0,Y,0,0,0,0,,
,TAO 1KG CP(25X1),,38.74,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO 1KG CP(25X1),,968.52,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO 1KG CP(25X1),,968.52,0,,0,0,Y,0,0,0,0,,
,TAO 1KG CP(25X1),,38.74,0,,0,0,Y,0,0,0,0,,PC
,TAO 1KG CP(25X1),,968.52,0,,0,0,Y,0,0,0,0,,CASE
,Active Multi Pack,,599.23,0,,0,0,Y,0,0,0,0,West Bengal,
,Active Multi Pack,,599.23,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,Active Multi Pack,,599.23,0,,0,0,Y,0,0,0,0,,
,Active Multi Pack,,599.23,0,,0,0,Y,0,0,0,0,,CASE
,Plus Multi Pack,,1210.65,0,,0,0,Y,0,0,0,0,West Bengal,
,Plus Multi Pack,,1210.65,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,Plus Multi Pack,,1210.65,0,,0,0,Y,0,0,0,0,,
,Plus Multi Pack,,1210.65,0,,0,0,Y,0,0,0,0,,CASE
,Mix Multi Pack,,1240.1,0,,0,0,Y,0,0,0,0,West Bengal,
,Mix Multi Pack,,1240.1,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,Mix Multi Pack,,1240.1,0,,0,0,Y,0,0,0,0,,
,Mix Multi Pack,,1240.1,0,,0,0,Y,0,0,0,0,,CASE
,Mix Multi Pack - Lid,,1264.31,0,,0,0,Y,0,0,0,0,West Bengal,
,Mix Multi Pack - Lid,,1264.31,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,Mix Multi Pack - Lid,,1264.31,0,,0,0,Y,0,0,0,0,,
,Mix Multi Pack - Lid,,1264.31,0,,0,0,Y,0,0,0,0,,CASE
,TAO 500 GM CP(50X1),,19.77,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO 500 GM CP(50X1),,593.22,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO 500 GM CP(50X1),,20.17756255,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO 500 GM CP(50X1),,605.3268765,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO 500 GM CP(50X1),,593.22,0,,0,0,Y,0,0,0,0,,
,TAO PLUS 2.5KG (10X1),,137.21,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO PLUS 2.5KG (10X1),,1372.07,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO PLUS 2.5KG (10X1),,137.21,0,,0,0,Y,0,0,0,0,,PC
,TAO PLUS 2.5KG (10X1),,1372.07,0,,0,0,Y,0,0,0,0,,CASE
,TAO PLUS 2.5KG (10X1),,1372.07,0,,0,0,Y,0,0,0,0,,
,TAO PLUS 1.5KG (16X1),,84.75,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO PLUS 1.5KG (16X1),,1355.93,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO PLUS 1.5KG (16X1),,84.75,0,,0,0,Y,0,0,0,0,,PC
,TAO PLUS 1.5KG (16X1),,1355.93,0,,0,0,Y,0,0,0,0,,CASE
,TAO PLUS 1.5KG (16X1),,1355.93,0,,0,0,Y,0,0,0,0,,
,TAO PLUS 2.5KG-Lid (10X1),,177.5625504,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO PLUS 2.5KG-Lid (10X1),,1775.625504,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO PLUS 2.5KG-Lid (10X1),,161.4205004,0,,0,0,Y,0,0,0,0,,PC
,TAO PLUS 2.5KG-Lid (10X1),,1614.205004,0,,0,0,Y,0,0,0,0,,CASE
,TAO PLUS 2.5KG-Lid (10X1),,1614.205004,0,,0,0,Y,0,0,0,0,,
,TAO PLUS 1.5KG-Tub (16X1),,1549.636804,0,,0,0,Y,0,0,0,0,,
,TAO PLUS 1.5KG-Tub (16X1),,96.85230024,0,,0,0,Y,0,0,0,0,,PC
,TAO PLUS 1.5KG-Tub (16X1),,1549.636804,0,,0,0,Y,0,0,0,0,,CASE
,TAO PLUS 1.5KG-Tub (16X1),,112.9943503,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO PLUS 1.5KG-Tub (16X1),,1807.909605,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO PLUS 1.5KG-Tub (16X1),,96.85230024,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO PLUS 1.5KG-Tub (16X1),,1549.636804,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO PLUS 1.5KG-Tub (16X1),,96.85230024,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO PLUS 1.5KG-Tub (16X1),,1549.636804,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO PLUS 2.5KG-Tub (10X1),,1815.98063,0,,0,0,Y,0,0,0,0,,
,TAO PLUS 2.5KG-Tub (10X1),,181.598063,0,,0,0,Y,0,0,0,0,,PC
,TAO PLUS 2.5KG-Tub (10X1),,1815.98063,0,,0,0,Y,0,0,0,0,,CASE
,TAO PLUS 2.5KG-Tub (10X1),,205.811138,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO PLUS 2.5KG-Tub (10X1),,2058.11138,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO ACTIVE 2.5KG (10X1),,94.83454399,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO ACTIVE 2.5KG (10X1),,948.3454399,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO ACTIVE 2.5KG (10X1),,84.74576271,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO ACTIVE 2.5KG (10X1),,847.4576271,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO ACTIVE 2.5KG (10X1),,90.79903148,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO ACTIVE 2.5KG (10X1),,907.9903148,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO PLUS 1.5KG-Lid(16X1),,100.8878128,0,,0,0,Y,0,0,0,0,,PC
,TAO PLUS 1.5KG-Lid(16X1),,1614.205004,0,,0,0,Y,0,0,0,0,,CASE
,TAO PLUS 1.5KG-Lid(16X1),,117.0298628,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO PLUS 1.5KG-Lid(16X1),,1872.477805,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO PLUS 1.5KG-Lid(16X1),,100.8878128,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO PLUS 1.5KG-Lid(16X1),,1614.205004,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO PLUS 1.5KG-Lid(16X1),,100.8878128,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO PLUS 1.5KG-Lid(16X1),,1614.205004,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO PLUS 2.5KG-Stool (10X1),,173.53,0,,0,0,Y,0,0,0,0,,PC
,TAO PLUS 2.5KG-Stool (10X1),,1735.27,0,,0,0,Y,0,0,0,0,,CASE
,TAO PLUS 2.5KG-Stool (10X1),,189.669088,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO PLUS 2.5KG-Stool (10X1),,1896.69088,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO PLUS 2.5KG-Stool (10X1),,173.53,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO PLUS 2.5KG-Stool (10X1),,1735.27,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO PLUS 2.5KG-Stool (10X1),,173.53,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO PLUS 2.5KG-Stool (10X1),,1735.27,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO ACTIVE 400GM (30X1),,15.73849879,0,,0,0,Y,0,0,0,0,,PC
,TAO ACTIVE 400GM (30X1),,472.1549637,0,,0,0,Y,0,0,0,0,,CASE
,TAO ACTIVE 400GM (30X1),,16.54560129,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO ACTIVE 400GM (30X1),,496.3680387,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 145 GM + 25 GM (60X1),,6.518966909,0,,0,0,Y,0,0,0,0,,PC
,TAO DISH WASH 145 GM + 25 GM (60X1),,391.1380145,0,,0,0,Y,0,0,0,0,,CASE
,TAO DISH WASH 145 GM + 25 GM (60X1),,6.518966909,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 145 GM + 25 GM (60X1),,391.1380145,0,,0,0,Y,0,0,0,0,West Bengal,CASE
