Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD
,FGSP0004,HM BINDAAZ MAZZA box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0012,HM MIX MAZZA box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0018,HM TWIN MAZZA box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0013,HM NAMKEEN MAZZA box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0014,HM QUICK MAZZA box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0009,HM FUNDAAZ MAZZA box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0016,HM SWEETZ,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0019,HM YUMMY MAZZA box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0001,HM ASSORTED MAZZA box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0006,HM DRY FRUIT MAZZA box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0007,HM ELITE box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0008,HM FANTASTIC FOUR box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0015,HM SWEET & SALTY box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0010,HM MITHA MAZZA,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0519,SOAN PAPDI PREMIUM kg,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0017,HM TEA TIME SNACK box,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0020,JASHN E KHAAS(EID MOBARAK),Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0021,RISHTEY,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0003,HM BANDHAN,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0002,HM ATUT SNEH,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0030,HM TWIN DHAMAAL BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0031,HM UTSAV BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0011,HM MITHAI KHAZANA BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0005,HM CRAZY MAZA BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0032,HM TEMPTING TRIO BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0033,HM FUN TIME BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0034,HM MITHA NAMKEEN BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0035,HM PREMIUM GHEE PATISA BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0036,HM REJOICE BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGSP0037,HM MODERN DELIGHT BOX,Cat_J (Seasonal),HAPPY MOMENT,,0,Y,N,,Pcs.,Case,,,,,0
,FGBV00029,BADAM THANDAI,Cat_J (Seasonal),SYRUP,,0,Y,N,,Pcs.,Case,,,,,0
,FGBV00027,THANDAI KESAR 750ML,Cat_J (Seasonal),SYRUP,,0,Y,N,,Pcs.,Case,,,,,0
,FGBV00025,SYRUP ORANGE 700ML,Cat_J (Seasonal),SYRUP,,0,Y,N,,Pcs.,Case,,,,,0
,FGBV00024,SYRUP KHUS 700ML,Cat_J (Seasonal),SYRUP,,0,Y,N,,Pcs.,Case,,,,,0
,FGBV00026,SYRUP ROSE 700ML,Cat_J (Seasonal),SYRUP,,0,Y,N,,Pcs.,Case,,,,,0
,FGBV00021,AAM PANNA,Cat_J (Seasonal),SYRUP,,0,Y,N,,Pcs.,Case,,,,,0
,FGBV00023,ORANGE SQUASH,Cat_J (Seasonal),SYRUP,,0,Y,N,,Pcs.,Case,,,,,0
,FGBV00022,LEMON SQUASH,Cat_J (Seasonal),SYRUP,,0,Y,N,,Pcs.,Case,,,,,0
,FGBV00028,NIMBU SHIKANJI 700ML,Cat_J (Seasonal),SYRUP,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0312,LACHHA (MITHA) 1kg Pouch,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0314,LACHHA (MITHA) 500g Pouch,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0313,LACHHA (MITHA) 200g Pouch,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0299,LACHHA (MITHA) DRY FRUIT SILVER BASKET 500g,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0300,LACHHA (MITHA) DRY FRUIT SILVER BASKET 1kg,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0304,LACHHA MILK (MITHA) DRY FRUIT SILVER BASKET 500g,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0303,LACHHA MILK (MITHA) DRY FRUIT SILVER BASKET 1kg,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0604,LACHHA (MITHA) DRY FRUIT BOARD TRAY (WITH HONEY & ELAICHI KESAR) 500g,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0321,LACHHA (MITHA) DRY FRUIT BOARD TRAY (WITH HONEY & ELAICHI KESAR) 1kg,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0302,LACHHA MILK (MITHA) DRY FRUIT BOARD TRAY (WITH HONEY & ELAICHI KESAR) 500g,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0301,LACHHA MILK (MITHA) DRY FRUIT BOARD TRAY (WITH HONEY & ELAICHI KESAR) 1kg,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0118,FINNI SWEET 400g Box,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0119,FINNI SWEET MILK 400g box,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0120,FINNI SWEET KESAR 400g Box,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0281,KHAJUR BARFI 400g Box,Cat_J (Seasonal),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0308,PJ LACHHA MITHA 6kg,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0309,PJ LACHHA (MITHA) 500g POUCH,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0305,PJ LACHHA MILK (MITHA) 500g POUCH,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0306,PJ LACHHA MILK (MITHA) 1kg BUCKET,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0307,PJ LACHHA (MITHA) 1kg BUCKET,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0310,PJ LACHHA SHAHI (MITHA) 500g BOX,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0311,PJ RESHAM-E-LACHHA (MITHA) 500g BOX,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0600,KESAR LACHHA 650g Tin,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0280,PJ KHAJUR BARFI 200g Pouch,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0279,PJ GULAB KHAJUR BARFI 200g Pouch,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0593,PJ KHAJUR BARFI 300g Box,Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0282,PJ KHAJUR BARFI 25g (DISPENCER 24pcs PACK),Cat_J (Seasonal),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0508,SOAN PAPDI ELAICHI 500g,Cat_K (Special Offer Packs),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0507,SOAN PAPDI ELAICHI 200g,Cat_K (Special Offer Packs),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0521,COMBO PJ (SOAN PAPDI ELAICHI 500G+ BESAN LADDU 6PCS BOX),Cat_K (Special Offer Packs),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0516,SOAN PAPDI MULTI GRAIN 500g,Cat_K (Special Offer Packs),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0363,LADDU BESAN 12PCS Box,Cat_K (Special Offer Packs),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0364,LADDU BESAN 6pcs Box,Cat_K (Special Offer Packs),HALDIRAM,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0504,PJ SOAN PAPDI ELACHI 200g,Cat_K (Special Offer Packs),PRABHUJI,,0,Y,N,,Pcs.,Case,,,,,0
,FGSW0505,Pj Soan Papdi (Elaichi) |500 Gms.,Cat_K (Special Offer Packs),PRABHUJI BRAND,,0,Y,N,,Pcs.,Case,,,,,0
