Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Focus,VAT,Pack Unit,Prod size,Lead time,Buffer level,Max level marketing,UOM4,UOM5,Gross weight,FG_RM,Oil category,Alias,HSN/SAC,Packing Realization,Statename
West Bengal,150002000040,Alu Bhujia 40 Gms.Rs10/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.04,,,,0,,,,,,,,,,,,,,,0,
Guwahati,150003000018,Badam Pakori 18 Gms.Rs/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.02,,,,0,,,,,,,,,,,,,,,0,
West Bengal,150003000018,Badam Pakori 18 Gms.Rs5/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.02,,,,0,,,,,,,,,,,,,,,0,
Guwahati,150003000040,Badam Pakori 40 Gms.Rs/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.04,,,,0,,,,,,,,,,,,,,,0,
West Bengal,150003000040,Badam Pakori 40 Gms.Rs10/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.04,,,,0,,,,,,,,,,,,,,,0,
Guwahati,140003000025,Badshashi Garam Masala 25 Gms.Rs40/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.03,,,,0,,,,,,,,,,,,,,,0,
West Bengal,140003000025,Badshashi Garam Masala 25 Gms.Rs40/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.03,,,,0,,,,,,,,,,,,,,,0,
Guwahati,150004000018,Bhujia 18 Gms.Rs/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.02,,,,0,,,,,,,,,,,,,,,0,
West Bengal,150004000018,Bhujia 18 Gms.Rs5/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.02,,,,0,,,,,,,,,,,,,,,0,
Guwahati,150004000200,Bhujia 200 Gms.Rs/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
West Bengal,150004000200,Bhujia 200 Gms.Rs/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
Guwahati,150004000040,Bhujia 40 Gms.Rs/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.04,,,,0,,,,,,,,,,,,,,,0,
West Bengal,150004000040,Bhujia 40 Gms.Rs10/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.04,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110003000100,Black Pepper 100 Gms.Rs152/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110003000100,Black Pepper 100 Gms.Rs152/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110003000050,Black Pepper 50 Gms.Rs76/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110003000050,Black Pepper 50 Gms.Rs76/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120004000025,Black Pepper Powder 25 Gms.Rs41/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.03,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120004000025,Black Pepper Powder 25 Gms.Rs41/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.03,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110004000000,Black Pepper Powder Rs.15/-.Rs15/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110004000000,Black Pepper Powder Rs.15/-.Rs15/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110003000000,Black Pepper Whole(Rs 10/-),Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110003000000,Black Pepper Whole(Rs 10/-),Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
Guwahati,140001000050,Chaat Masal 50 Gms.Rs30/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,140001000050,Chaat Masal 50 Gms.Rs30/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130001000200,Chana Masala Papad 200 Gms.Rs/-,Common,,,0,N,N,Common,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130001000200,Chana Masala Papad 200 Gms.Rs/-,Common,,,0,N,N,Common,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120001000100,Chilly Powder 100 Gms.Rs36/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120001000100,Chilly Powder 100 Gms.Rs36/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120001000200,Chilly Powder 200 Gms.Rs70/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120001000200,Chilly Powder 200 Gms.Rs70/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120001000050,Chilly Powder 50 Gms..Rs18/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120001000050,Chilly Powder 50 Gms..Rs18/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120005000500,Chilly Powder 500 Gms.Rs178/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120005000500,Chilly Powder 500 Gms.Rs178/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120005000000,Chilly Powder Rs.4/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120005000000,Chilly Powder Rs.4/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
Guwahati,140002000050,Chole Masala 50 Gms.Rs30/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,140002000050,Chole Masala 50 Gms.Rs30/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130016000070,Cumin Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130016000070,Cumin Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110007000200,Dalchini 200 Gms.Rs102/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110007000200,Dalchini 200 Gms.Rs102/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110007000050,Dalchini 50gms.Rs26/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110007000050,Dalchini 50gms.Rs26/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120002000100,Dhaniya Powder 100 Gms.Rs32/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120002000100,Dhaniya Powder 100 Gms.Rs32/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120002000050,Dhaniya Powder 50 Gms.Rs16/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120002000050,Dhaniya Powder 50 Gms.Rs16/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120002000500,Dhaniya Powder 500 Gms.Rs144/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120002000500,Dhaniya Powder 500 Gms.Rs144/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110008000100,Dhaniya Whole 100 Gms.Rs39/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110008000100,Dhaniya Whole 100 Gms.Rs39/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130013000200,Disco papad 200Gms.Rs50/-,Common,,,0,N,N,Common,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130013000200,Disco papad 200Gms.Rs50/-,Common,,,0,N,N,Common,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110009000100,Dry Red Chilly (Whole) 100 Gms.Rs44/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110009000100,Dry Red Chilly (Whole) 100 Gms.Rs44/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110009000050,Dry Red Chilly (Whole) 50 Gms.Rs22/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110009000050,Dry Red Chilly (Whole) 50 Gms.Rs22/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,140100000000,Garam Masala Powder Rs.5/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
West Bengal,140100000000,Garam Masala Powder Rs.5/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110011000050,Garam Masala Whole 50gms.Rs77/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110011000050,Garam Masala Whole 50gms.Rs77/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130014000070,Garlic Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130014000070,Garlic Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130017000070,Green Chilly Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130017000070,Green Chilly Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120006000100,Haldi Powder 100 Gms.Rs28/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120006000100,Haldi Powder 100 Gms.Rs28/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120006000200,Haldi Powder 200 Gms.Rs54/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120006000200,Haldi Powder 200 Gms.Rs54/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120006000050,Haldi Powder 50 Gms.Rs14/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120006000050,Haldi Powder 50 Gms.Rs14/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120006000500,Haldi Powder 500 Gms.Rs132/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120006000500,Haldi Powder 500 Gms.Rs132/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120100000000,Haldi Powder.Rs3/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120100000000,Haldi Powder.Rs3/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110012000050,Isabgol 50 Gms.Rs53/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110012000050,Isabgol 50 Gms.Rs53/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110031000050,Isabgol Bhusi 50 Gms(Box).Rs60/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110031000050,Isabgol Bhusi 50 Gms(Box).Rs60/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110012000000,Isabgol.Rs5/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110012000000,Isabgol.Rs5/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120007000025,Jaljeera 25 Gms.Rs15/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.03,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120007000025,Jaljeera 25 Gms.Rs15/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.03,,,,0,,,,,,,,,,,,,,,0,
Guwahati,160001000250,Jam Mango 250 Gms.Rs65/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.25,,,,0,,,,,,,,,,,,,,,0,
West Bengal,160001000250,Jam Mango 250 Gms.Rs65/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.25,,,,0,,,,,,,,,,,,,,,0,
Guwahati,160001000500,Jam Mango 500 Gms..Rs115/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
West Bengal,160001000500,Jam Mango 500 Gms..Rs115/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
Guwahati,160002000250,Jam Mixed Fruit 250 Gms.Rs65/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.25,,,,0,,,,,,,,,,,,,,,0,
West Bengal,160002000250,Jam Mixed Fruit 250 Gms.Rs65/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.25,,,,0,,,,,,,,,,,,,,,0,
Guwahati,160002000500,Jam Mixed Fruit 500 Gms.Rs115/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
West Bengal,160002000500,Jam Mixed Fruit 500 Gms.Rs115/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
Guwahati,160003000250,Jam Pineapple 250 Gms.Rs65/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.25,,,,0,,,,,,,,,,,,,,,0,
West Bengal,160003000250,Jam Pineapple 250 Gms.Rs65/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.25,,,,0,,,,,,,,,,,,,,,0,
Guwahati,160003000500,Jam Pineapple 500 Gms..Rs115/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
West Bengal,160003000500,Jam Pineapple 500 Gms..Rs115/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110034000050,Jeera (Economy) 50 Gms.Rs20/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110034000050,Jeera (Economy) 50 Gms.Rs20/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110032000500,Jeera (Economy) 500 Gms.Rs192/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110032000500,Jeera (Economy) 500 Gms.Rs192/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110015000100,Jeera 100 Gms..Rs50/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110015000100,Jeera 100 Gms..Rs50/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110015000200,Jeera 200 Gms.Rs98/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110015000200,Jeera 200 Gms.Rs98/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110015000050,Jeera 50 Gms.Rs25/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110015000050,Jeera 50 Gms.Rs25/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110015000500,Jeera 500 Gms.Rs242/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110015000500,Jeera 500 Gms.Rs242/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.50,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120003000100,Jeera Powder 100 Gms.Rs50/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120003000100,Jeera Powder 100 Gms.Rs50/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,120003000050,Jeera Powder 50 Gms.Rs25/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,120003000050,Jeera Powder 50 Gms.Rs25/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,100100000000,Jeera Powder.Rs5/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
West Bengal,100100000000,Jeera Powder.Rs5/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110015000000,Jeera(Rs.2 Per Sac),Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110015000000,Jeera(Rs.2 Per Sac),Spices,,,0,N,N,Spices,pcs,Kgs,0.01,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110016000100,Kala Jeera 100 Gms.Rs50/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110016000100,Kala Jeera 100 Gms.Rs50/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110016000050,Kala Jeera 50 Gms.Rs25/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110016000050,Kala Jeera 50 Gms.Rs25/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.05,,,,0,,,,,,,,,,,,,,,0,
Guwahati,230003000100,Kala Jeera Bori 100Gms Rs42/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,230003000100,Kala Jeera Bori 100Gms Rs42/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,230002000100,Kalai Bori 100Gms Rs42/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,230002000100,Kalai Bori 100Gms Rs42/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110018000025,Kasuri Methi 25 Gms.Rs25/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.03,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110018000025,Kasuri Methi 25 Gms.Rs25/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.03,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130019000070,Kasuri Methi Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130019000070,Kasuri Methi Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130003000055,Masala Papad ( small ) 100 Gms.Rs25/-,Common,,,0,N,N,Common,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130003000055,Masala Papad ( small ) 100 Gms.Rs25/-,Common,,,0,N,N,Common,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130100000000,Masala Papad ( small ) RS. 10.Rs10/-,Common,,,0,N,N,Common,pcs,Kgs,0.06,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130100000000,Masala Papad ( small ) RS. 10.Rs10/-,Common,,,0,N,N,Common,pcs,Kgs,0.06,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130004000200,Masala Papad 200 Gms.Rs60/-,Common,,,0,N,N,Common,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130004000200,Masala Papad 200 Gms.Rs60/-,Common,,,0,N,N,Common,pcs,Kgs,0.20,,,,0,,,,,,,,,,,,,,,0,
Guwahati,110018000100,Methi 100 Gms.Rs26/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
West Bengal,110018000100,Methi 100 Gms.Rs26/-,Spices,,,0,N,N,Spices,pcs,Kgs,0.10,,,,0,,,,,,,,,,,,,,,0,
Guwahati,130018000070,Mint Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
West Bengal,130018000070,Mint Sabudana Papad 70gms Rs34/-,Common,,,0,N,N,Common,pcs,Kgs,0.07,,,,0,,,,,,,,,,,,,,,0,
Guwahati,150005000015,Moong Dal 15 Gms.Rs/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.02,,,,0,,,,,,,,,,,,,,,0,
West Bengal,150005000015,Moong Dal 15 Gms.Rs5/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.02,,,,0,,,,,,,,,,,,,,,0,
Guwahati,150005000040,Moong Dal 40 Gms.Rs/-,Food Products,,,0,N,N,Food Products,pcs,Kgs,0.04,,,,0,,,,,,,,,,,,,,,0,
