Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Focus,VAT,Pack Unit,Prod size,Lead time,Buffer level,Max level marketing,UOM4,UOM5,Gross weight,FG_RM,Oil category,Alias,HSN/SAC,Packing Realization,Statename
,28,DURO TECHPLY,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,29,CROSSPLY,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,30,CROSSBOARD,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,98,SAMPLE,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,79,TOWER PLATINIUM,TOWER,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,31,CROSSDOOR,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,32,DURO TUFFWOOD,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,33,PUMAPLY CLUB,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,80,DURO TITANIUM PLUS,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,34,DURODOOR PRIME,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,35,DUROBOARD PRIME,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,36,DURO DYNAMO,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,37,DURO TECHPLY PLATINIUM,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,38,DUROPLY CLUB,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
,39,DUROBOARD CLUB,BB / Plywood / Doors,,,0,Y,N,,,,,,,,0,,,,,,,,,,,,,,,0,
