customer_code(fk)/customer_name,emp_code/emp_name,Invoice Id,Invoice Date,Invoice amount,Due amount
NEA120,1200169,SALSL/02307/2017-2018,30-06-2017,19550,19550
NEA120,1200169,SALSL/02287/2017-2018,30-06-2017,19550,19550
NEA120,1200169,SALSL/02290/2017-2018,30-06-2017,19550,19550
NEA120,1200169,SALSL/02291/2017-2018,30-06-2017,19550,19550
NEA120,1200169,SALSL/02325/2017-2018,30-06-2017,39100,39100
NEA120,1200169,SALSL/02326/2017-2018,30-06-2017,93840,93840
NEA120,1200169,SALSL/02284/2017-2018,30-06-2017,19550,19550
NEA120,1200169,SALSL/02285/2017-2018,30-06-2017,39100,39100
NEA120,1200169,SALSL/02286/2017-2018,30-06-2017,19550,19550
NEA120,1200169,SALSL/02319/2017-2018,30-06-2017,39100,39100
NEA120,1200169,SALSL/02320/2017-2018,30-06-2017,39100,39100
NEA120,1200169,SALSL/02292/2017-2018,30-06-2017,39100,31771
NEA028,1100664,SAGFC/08831/2017-2018,17-06-2017,161200,161200
NEA028,1100664,SAGFC/08122/2017-2018,10-06-2017,161200,115524
A276,CMCL_147;1100271,SAGWJ/02503/2016-2017,26-02-2017,8903,1700
WBA071,1100709,JVIB/00003/2017-2018,25-06-2017,1920,1920
WBA071,1100709,JVBD/00026/2016-2017,31-03-2017,96640,52477
A006,1200169,SALBR/00624/2017-2018,30-06-2017,39100,39100
A006,1200169,SALBR/00622/2017-2018,29-06-2017,39100,39100
A006,1200169,SALKN/01494/2017-2018,28-06-2017,109480,109480
A006,1200169,JVGC/00388/2017-2018,28-06-2017,16208,16208
A006,1200169,SALKN/01483/2017-2018,27-06-2017,179860,179860
A006,1200169,SALKN/01471/2017-2018,26-06-2017,70380,70380
A006,1200169,SALBR/00598/2017-2018,25-06-2017,39100,39100
A006,1200169,SALKN/01470/2017-2018,25-06-2017,101660,2769
WBA032,CMCL_206,JVBD/00007/2017-2018,25-06-2017,760326,409491
A136,1200125,SDMEG/00004/2016-2017,31-12-2016,500,500
A136,1200125,CMGYU/05373/2016-2017,17-12-2016,160000,99500
NEA024,1100295,JVGG/00778/2017-2018,31-05-2017,5040,3570
A177,1100210,SAGMK/00009/2017-2018,09-06-2017,308700,23294
A259,1100387,SAGBS/00396/2017-2018,30-06-2017,70005,70005
A259,1100387,SAGBS/00395/2017-2018,30-06-2017,38400,38400
A259,1100387,SAGBS/00389/2017-2018,29-06-2017,17950,17950
A259,1100387,SAGBS/00388/2017-2018,29-06-2017,53850,53850
A259,1100387,SAGBS/00391/2017-2018,29-06-2017,53850,53850
A259,1100387,SAGBS/00390/2017-2018,29-06-2017,38400,38400
A259,1100387,SAGBS/00381/2017-2018,28-06-2017,53850,53850
A259,1100387,SAGBS/00373/2017-2018,27-06-2017,37695,37695
A259,1100387,SAGBS/00372/2017-2018,27-06-2017,16155,16155
A259,1100387,SAGBS/00349/2017-2018,24-06-2017,57600,57600
A259,1100387,SAGBS/00348/2017-2018,23-06-2017,53850,53850
A259,1100387,SAGBS/00341/2017-2018,18-06-2017,38900,38900
A259,1100387,SAGBS/00340/2017-2018,18-06-2017,18200,18200
A259,1100387,SAGBS/00334/2017-2018,12-06-2017,40040,40040
A259,1100387,SAGBS/00328/2017-2018,11-06-2017,14560,14560
A259,1100387,SAGBS/00329/2017-2018,11-06-2017,38900,38900
A259,1100387,JVKS/00422/2017-2018,01-06-2017,33300,33300
A259,1100387,SAGBS/00313/2017-2018,31-05-2017,56100,56100
A259,1100387,SAGBS/00312/2017-2018,31-05-2017,59840,59840
A259,1100387,SAGBS/00305/2017-2018,31-05-2017,11970,11970
A259,1100387,SAGBS/00304/2017-2018,31-05-2017,48620,48620
A259,1100387,SAGBS/00294/2017-2018,30-05-2017,19950,19950
A259,1100387,SAGBS/00293/2017-2018,30-05-2017,56100,56100
A259,1100387,SAGBS/00295/2017-2018,30-05-2017,39900,39900
A259,1100387,SAGBS/00286/2017-2018,29-05-2017,18700,18700
A259,1100387,SAGBS/00281/2017-2018,29-05-2017,37400,37400
A259,1100387,SAGBS/00266/2017-2018,25-05-2017,59850,59850
A259,1100387,SAGBS/00260/2017-2018,24-05-2017,56100,56100
A259,1100387,SAGBS/00259/2017-2018,24-05-2017,56100,56100
A259,1100387,SAGBS/00256/2017-2018,22-05-2017,56100,56100
A259,1100387,SAGBS/00244/2017-2018,19-05-2017,61350,61350
A259,1100387,SAGBS/00242/2017-2018,18-05-2017,57600,57600
A259,1100387,SAGBS/00228/2017-2018,10-05-2017,56100,56100
A259,1100387,SAGBS/00222/2017-2018,09-05-2017,39900,39900
A259,1100387,SAGBS/00219/2017-2018,08-05-2017,39900,10233
WBA072,CMCL_126,SAGS1/03750/2017-2018,30-06-2017,81000,81000
WBA072,CMCL_126,SAGS1/03738/2017-2018,30-06-2017,81000,81000
WBA072,CMCL_126,SAGS1/03769/2017-2018,30-06-2017,166000,8760
BHA058,CMCL_078,SAGMF/00341/2017-2018,30-06-2017,70800,70800
BHA058,CMCL_078,SAGMF/00342/2017-2018,30-06-2017,56850,50462
BHA036,1100381;1100573,JVKS/00345/2017-2018,01-05-2017,400,400
BHA036,1100381;1100573,SAGMF/00077/2017-2018,14-04-2017,144000,144000
BHA036,1100381;1100573,JVKS/05522/2016-2017,25-03-2017,44,44
BHA036,1100381;1100573,JVKS/05201/2016-2017,25-02-2017,1271,1271
BHA036,1100381;1100573,SAGKG/02382/2016-2017,24-02-2017,129600,129600
BHA036,1100381;1100573,JVKS/03736/2016-2017,01-12-2016,9240,9240
BHA036,1100381;1100573,SAGDH/00362/2016-2017,25-11-2016,139040,139040
BHA036,1100381;1100573,SAGDH/00352/2016-2017,15-11-2016,34760,34760
BHA036,1100381;1100573,SAGDH/00351/2016-2017,15-11-2016,34760,31513
A209,CMCL_076,JVIB/00003/2017-2018,25-06-2017,475,475
A209,CMCL_076,JVKS/05201/2016-2017,25-02-2017,87,87
A209,CMCL_076,JVBD/00019/2016-2017,23-12-2016,14950,14950
A209,CMCL_076,SADFT/00640/2016-2017,25-11-2016,16150,16150
A209,CMCL_076,SAGFT/01172/2016-2017,25-11-2016,34300,34300
A209,CMCL_076,JVBD/00018/2016-2017,31-10-2016,16150,16150
A209,CMCL_076,SAGFT/01048/2016-2017,31-10-2016,47700,47700
A209,CMCL_076,SADFT/00583/2016-2017,25-10-2016,16150,16150
A209,CMCL_076,SAGFT/00974/2016-2017,25-10-2016,34300,31451
A071,1100304,SAGFC/09667/2017-2018,30-06-2017,167160,115431
A197,1100167,JVKS/03294/2016-2017,16-11-2016,12650,12650
A197,1100167,JVBN/00423/2016-2017,17-09-2016,125,125
A197,1100167,JVBN/00383/2016-2017,31-08-2016,70823,70823
A197,1100167,JVIB/00008/2016-2017,31-08-2016,125,125
A197,1100167,JVPK/00636/2016-2017,31-07-2016,8188,8188
A197,1100167,JVPK/00637/2016-2017,31-07-2016,8188,8188
A197,1100167,JVDP/00440/2016-2017,31-07-2016,850,850
A197,1100167,JVKC/00068/2016-2017,31-07-2016,3200,3200
A197,1100167,JVIB/00005/2016-2017,30-06-2016,1762,1762
A197,1100167,JVKS/00643/2016-2017,11-06-2016,465600,77056
A156,1100790,SAGFC/08674/2017-2018,16-06-2017,120600,120600
A156,1100790,JVGG/00778/2017-2018,31-05-2017,6600,6600
A156,1100790,SAGFC/07040/2017-2018,30-05-2017,120600,39737
WBA077,CMCL_129,JVKS/00440/2017-2018,25-06-2017,1420,1420
WBA077,CMCL_129,SABSL/01481/2017-2018,18-06-2017,121920,1680
A195,CMCL_221,SAGRN/00619/2017-2018,30-06-2017,72400,72400
A195,CMCL_221,SAGRN/00617/2017-2018,30-06-2017,72400,72400
A195,CMCL_221,SAGRN/00618/2017-2018,30-06-2017,72400,72400
A195,CMCL_221,SAGRN/00613/2017-2018,30-06-2017,28960,28960
A195,CMCL_221,SAGRN/00592/2017-2018,29-06-2017,72400,72400
A195,CMCL_221,SAGRN/00593/2017-2018,29-06-2017,72400,65338
NEA035,1200125,SAGTA/00147/2017-2018,25-06-2017,143280,23372.5
WBA006,CMCL_206,SADPU/01267/2017-2018,27-06-2017,56160,56160
WBA006,CMCL_206,SADPU/01266/2017-2018,27-06-2017,56160,56160
WBA006,CMCL_206,JVBD/00007/2017-2018,25-06-2017,169732,169732
WBA006,CMCL_206,SADPU/01235/2017-2018,24-06-2017,56160,56160
WBA006,CMCL_206,SADPU/01191/2017-2018,22-06-2017,56160,56160
WBA006,CMCL_206,SADPU/01122/2017-2018,13-06-2017,35100,824.99
WBA058,CMCL_191;1100783,JVIB/00003/2017-2018,25-06-2017,2508,2508
WBA058,CMCL_191;1100783,SABBN/00426/2017-2018,17-06-2017,110400,110400
WBA058,CMCL_191;1100783,SABBN/00302/2017-2018,25-05-2017,112640,112640
WBA058,CMCL_191;1100783,SABBN/00264/2017-2018,17-05-2017,115840,90055
BHA041,1100768,SAGSM/00414/2016-2017,31-03-2017,82340,82340
BHA041,1100768,SAGSM/00413/2016-2017,31-03-2017,11655,11655
BHA041,1100768,JVKS/06069/2016-2017,31-03-2017,3710,3710
BHA041,1100768,JVKS/05344/2016-2017,28-02-2017,1200,1200
BHA041,1100768,SAGSM/00381/2016-2017,17-02-2017,41760,41760
BHA041,1100768,SDBIG/00805/2016-2017,04-01-2017,500,500
BHA041,1100768,CMSMU/00383/2016-2017,04-01-2017,50000,50000
BHA041,1100768,SDBIG/00632/2016-2017,30-09-2016,500,500
BHA041,1100768,CMSMU/00291/2016-2017,30-09-2016,20000,20000
BHA041,1100768,CMSMU/00196/2016-2017,02-08-2016,36000,36000
BHA041,1100768,CMSMU/00195/2016-2017,02-08-2016,30000,30000
BHA041,1100768,SDBIG/00344/2016-2017,02-08-2016,500,500
BHA041,1100768,SDBIG/00343/2016-2017,02-08-2016,500,500
BHA041,1100768,JVPK/00636/2016-2017,31-07-2016,4050,4050
BHA041,1100768,JVPK/00637/2016-2017,31-07-2016,4050,4050
BHA041,1100768,SAGSM/00152/2016-2017,30-06-2016,54880,12323
BHA043,1100510;1100593,JVKS/04796/2016-2017,31-01-2017,400,400
BHA043,1100510;1100593,SACPR/00488/2016-2017,19-01-2017,13720,13720
BHA043,1100510;1100593,JVPK/00636/2016-2017,31-07-2016,1710,1710
BHA043,1100510;1100593,JVPK/00637/2016-2017,31-07-2016,1710,1710
BHA043,1100510;1100593,CMCPU/00181/2016-2017,04-07-2016,20000,20000
BHA043,1100510;1100593,SDBIG/00251/2016-2017,04-07-2016,500,500
BHA043,1100510;1100593,JVPK/00373/2016-2017,30-06-2016,7000,7000
BHA043,1100510;1100593,SACPR/00130/2016-2017,29-06-2016,101400,101400
BHA043,1100510;1100593,SACPR/00124/2016-2017,20-06-2016,66600,66600
BHA043,1100510;1100593,JVPK/00261/2016-2017,31-05-2016,7000,1940
A270,CMCL_167,JVIB/00003/2017-2018,25-06-2017,13667,13667
A270,CMCL_167,SABC1/00161/2017-2018,25-06-2017,85680,85680
A270,CMCL_167,SABC1/00160/2017-2018,25-06-2017,71400,63781
A010,1100202,IGDS/00076/17-18,03-07-2017,58050,58050
A010,1100202,IGDS/00084/17-18,03-07-2017,58050,58050
A010,1100202,IGDS/00034/17-18,02-07-2017,116100,116100
A010,1100202,IGDS/00047/17-18,02-07-2017,154800,154800
A010,1100202,IGDS/00003/17-18,01-07-2017,58050,58050
A010,1100202,SAGFC/09627/2017-2018,29-06-2017,158400,158400
A010,1100202,SAGFC/09587/2017-2018,27-06-2017,174240,174240
A010,1100202,SAGFC/09588/2017-2018,27-06-2017,118800,118800
A010,1100202,SAGFC/09458/2017-2018,25-06-2017,59400,59400
A010,1100202,SAGFC/09483/2017-2018,25-06-2017,59400,59400
A010,1100202,SAGFC/09491/2017-2018,25-06-2017,59400,59400
A010,1100202,SAGFC/09372/2017-2018,24-06-2017,59400,59400
A010,1100202,SAGFC/09349/2017-2018,23-06-2017,59400,59400
A010,1100202,SAGFC/09358/2017-2018,23-06-2017,118800,118800
A010,1100202,SAGFC/09282/2017-2018,22-06-2017,87120,87120
A010,1100202,SAGFC/09283/2017-2018,22-06-2017,31680,31680
A010,1100202,SAGFC/09204/2017-2018,22-06-2017,59400,59400
A010,1100202,SAGFC/09244/2017-2018,22-06-2017,59400,59400
A010,1100202,SAGFC/09100/2017-2018,21-06-2017,174240,174240
A010,1100202,SAGFC/09140/2017-2018,21-06-2017,95040,95040
A010,1100202,SAGFC/09139/2017-2018,21-06-2017,79200,79200
A010,1100202,SAGFC/09135/2017-2018,21-06-2017,59400,59400
A010,1100202,SAGFC/09034/2017-2018,20-06-2017,59400,59400
A010,1100202,SAGFC/09069/2017-2018,20-06-2017,59400,59400
A010,1100202,SAGFC/08992/2017-2018,20-06-2017,158400,158400
A010,1100202,SAGFC/08973/2017-2018,19-06-2017,118800,118800
A010,1100202,SAGFC/08960/2017-2018,19-06-2017,59400,59400
A010,1100202,SAGFC/08963/2017-2018,19-06-2017,59400,59400
A010,1100202,SAGFC/08939/2017-2018,18-06-2017,79200,79200
A010,1100202,SAGFC/08940/2017-2018,18-06-2017,95040,95040
A010,1100202,SAGFC/08933/2017-2018,18-06-2017,59400,59400
A010,1100202,SAGFC/08932/2017-2018,18-06-2017,59400,59400
A010,1100202,SAGFC/08833/2017-2018,17-06-2017,158400,158400
A010,1100202,SAGFC/08690/2017-2018,16-06-2017,59400,59400
A010,1100202,SAGFC/08584/2017-2018,15-06-2017,39600,39600
A010,1100202,SAGFC/08585/2017-2018,15-06-2017,118800,118800
A010,1100202,SAGFC/08587/2017-2018,15-06-2017,59400,59400
A010,1100202,SAGFC/08593/2017-2018,15-06-2017,118800,118800
A010,1100202,SAGFC/08616/2017-2018,15-06-2017,59400,59400
A010,1100202,SAGFC/08657/2017-2018,15-06-2017,118800,118800
A010,1100202,SAGFC/08481/2017-2018,13-06-2017,158400,158400
A010,1100202,SAGFC/08413/2017-2018,13-06-2017,118800,118800
A010,1100202,SAGFC/08414/2017-2018,13-06-2017,39600,39600
A010,1100202,SAGFC/08342/2017-2018,12-06-2017,59400,59400
A010,1100202,SAGFC/08310/2017-2018,11-06-2017,59400,59400
A010,1100202,SAGFC/08312/2017-2018,11-06-2017,158400,158400
A010,1100202,SAGFC/08323/2017-2018,11-06-2017,118800,118800
A010,1100202,SAGFC/08306/2017-2018,11-06-2017,118800,118800
A010,1100202,SAGFC/08308/2017-2018,11-06-2017,118800,118800
A010,1100202,SAGFC/08309/2017-2018,11-06-2017,59400,59400
A010,1100202,SAGFC/08184/2017-2018,10-06-2017,59400,59400
A010,1100202,SAGFC/08198/2017-2018,10-06-2017,59400,59400
A010,1100202,SAGGH/01782/2017-2018,09-06-2017,59400,59400
A010,1100202,SAGGH/01806/2017-2018,09-06-2017,59400,59400
A010,1100202,SAGFC/08113/2017-2018,09-06-2017,39600,39600
A010,1100202,SAGFC/08114/2017-2018,09-06-2017,79200,79200
A010,1100202,SAGFC/08056/2017-2018,09-06-2017,158400,158400
A010,1100202,SAGFC/08072/2017-2018,09-06-2017,59400,59400
A010,1100202,SAGFC/08031/2017-2018,09-06-2017,158400,158400
A010,1100202,SAGFC/07918/2017-2018,08-06-2017,118800,118800
A010,1100202,SAGFC/07937/2017-2018,08-06-2017,59400,59400
A010,1100202,SAGFC/07853/2017-2018,07-06-2017,79200,79200
A010,1100202,SAGFC/07854/2017-2018,07-06-2017,79200,79200
A010,1100202,SAGFC/07884/2017-2018,07-06-2017,118800,118800
A010,1100202,SAGFC/07795/2017-2018,07-06-2017,118800,118800
A010,1100202,SAGFC/07812/2017-2018,07-06-2017,59400,59400
A010,1100202,SAGGH/01746/2017-2018,07-06-2017,59400,59400
A010,1100202,SAGGH/01694/2017-2018,06-06-2017,59400,59400
A010,1100202,SAGGH/01718/2017-2018,06-06-2017,59400,59400
A010,1100202,SAGFC/07676/2017-2018,06-06-2017,39600,39600
A010,1100202,SAGFC/07665/2017-2018,06-06-2017,118800,118800
A010,1100202,SAGFC/07675/2017-2018,06-06-2017,79200,79200
A010,1100202,SAGFC/07744/2017-2018,06-06-2017,158400,158400
A010,1100202,SAGFC/07573/2017-2018,05-06-2017,59400,59400
A010,1100202,SAGFC/07615/2017-2018,05-06-2017,59400,59400
A010,1100202,SAGFC/07551/2017-2018,05-06-2017,118800,118800
A010,1100202,SAGFC/07554/2017-2018,05-06-2017,118800,118800
A010,1100202,SAGFC/07588/2017-2018,05-06-2017,174240,174240
A010,1100202,SAGFC/07480/2017-2018,04-06-2017,59400,19573
WBA035,1100587,SAGML/00407/2017-2018,29-06-2017,109500,109500
WBA035,1100587,JVIB/00003/2017-2018,25-06-2017,3174,3174
WBA035,1100587,JVBS/00008/2017-2018,25-06-2017,3174,3174
WBA035,1100587,JVKS/00440/2017-2018,25-06-2017,70777,70777
WBA035,1100587,SABSL/01500/2017-2018,20-06-2017,153720,12522
BHA016,1100753,SAGBG/00418/2017-2018,30-06-2017,9360,9360
BHA016,1100753,SAGBG/00416/2017-2018,30-06-2017,82775,82775
BHA016,1100753,SAGBG/00417/2017-2018,30-06-2017,24480,24480
BHA016,1100753,SAGBG/00406/2017-2018,28-06-2017,65450,65450
BHA016,1100753,SAGBG/00407/2017-2018,28-06-2017,28800,28800
BHA016,1100753,SAGBG/00401/2017-2018,26-06-2017,144000,144000
BHA016,1100753,JVIB/00003/2017-2018,25-06-2017,50173,50173
BHA016,1100753,SAGBG/00399/2017-2018,24-06-2017,165550,165550
BHA016,1100753,SAGBG/00395/2017-2018,24-06-2017,144000,144000
BHA016,1100753,SAGBG/00396/2017-2018,24-06-2017,72000,72000
BHA016,1100753,SAGBG/00397/2017-2018,24-06-2017,50400,50400
BHA016,1100753,SAGBG/00398/2017-2018,24-06-2017,115500,115500
BHA016,1100753,SAGBG/00381/2017-2018,22-06-2017,38830,38830
BHA016,1100753,SAGBG/00382/2017-2018,22-06-2017,35300,35300
BHA016,1100753,SAGBG/00373/2017-2018,21-06-2017,21180,21180
BHA016,1100753,SAGBG/00374/2017-2018,21-06-2017,15120,15120
BHA016,1100753,SAGBG/00375/2017-2018,21-06-2017,15120,15120
BHA016,1100753,SAGBG/00376/2017-2018,21-06-2017,7560,7560
BHA016,1100753,SAGBG/00367/2017-2018,17-06-2017,60480,60480
BHA016,1100753,SAGBG/00364/2017-2018,16-06-2017,37800,37800
BHA016,1100753,SAGBG/00365/2017-2018,16-06-2017,21180,21180
BHA016,1100753,SAGBG/00361/2017-2018,15-06-2017,22680,22680
BHA016,1100753,SAGBG/00362/2017-2018,15-06-2017,35300,35300
BHA016,1100753,SAGBG/00363/2017-2018,15-06-2017,21180,21180
BHA016,1100753,SAGBG/00349/2017-2018,14-06-2017,47250,47250
BHA016,1100753,SAGBG/00350/2017-2018,14-06-2017,17650,17650
BHA016,1100753,SAGBG/00351/2017-2018,14-06-2017,56480,56480
BHA016,1100753,SAGBG/00352/2017-2018,14-06-2017,22680,22680
BHA016,1100753,SAGBG/00353/2017-2018,14-06-2017,31770,31770
BHA016,1100753,SAGBG/00358/2017-2018,14-06-2017,41580,41580
BHA016,1100753,SAGBG/00347/2017-2018,13-06-2017,22680,22680
BHA016,1100753,SAGBG/00348/2017-2018,13-06-2017,35300,16872
NEA062,1100199;1200178,JVGC/00385/2017-2018,28-06-2017,38700,38700
NEA062,1100199;1200178,SALCB/00315/2017-2018,25-06-2017,47280,330
BHA059,1100575,JVKS/00441/2017-2018,25-06-2017,225,225
BHA059,1100575,JVIB/00003/2017-2018,25-06-2017,750,750
BHA059,1100575,JVKS/04301/2016-2017,31-12-2016,32150,32150
BHA059,1100575,SAGLA/00179/2016-2017,29-09-2016,50100,50100
BHA059,1100575,JVKS/02303/2016-2017,16-09-2016,25000,8650
JHA008,1100725,JVKS/05354/2016-2017,28-02-2017,12000,12000
JHA008,1100725,BANSB/11853/2016-2017,18-02-2017,60000,60000
JHA008,1100725,SDBNG/00312/2016-2017,18-02-2017,500,500
JHA008,1100725,BANSB/10347/2016-2017,04-01-2017,100000,30445
A012,1100281,IGDS/00098/17-18,04-07-2017,163380,163380
A012,1100281,IGDS/00100/17-18,04-07-2017,163380,163380
A012,1100281,IGDS/00101/17-18,04-07-2017,155600,155600
A012,1100281,IGDS/00103/17-18,04-07-2017,163380,163380
A012,1100281,IGDS/00060/17-18,03-07-2017,163380,163380
A012,1100281,IGDS/00096/17-18,03-07-2017,163380,163380
A012,1100281,IGDS/00041/17-18,02-07-2017,171160,171160
A012,1100281,SAGFC/09721/2017-2018,30-06-2017,167160,167160
A012,1100281,SAGFC/09731/2017-2018,30-06-2017,167160,167160
A012,1100281,SAGFC/09612/2017-2018,28-06-2017,175120,175120
A012,1100281,SAGFC/09544/2017-2018,27-06-2017,175120,175120
A012,1100281,SAGFC/09368/2017-2018,24-06-2017,167160,167160
A012,1100281,SAGFC/09374/2017-2018,24-06-2017,167160,167160
A012,1100281,SAGFC/09414/2017-2018,24-06-2017,167160,167160
A012,1100281,SAGFC/09426/2017-2018,24-06-2017,167160,167160
A012,1100281,SAGFC/09201/2017-2018,22-06-2017,167160,167160
A012,1100281,SAGFC/09192/2017-2018,22-06-2017,167160,167160
A012,1100281,SAGFC/09162/2017-2018,22-06-2017,167160,167160
A012,1100281,SAGFC/09195/2017-2018,22-06-2017,167160,167160
A012,1100281,SAGFC/09085/2017-2018,21-06-2017,167160,167160
A012,1100281,SAGFC/08980/2017-2018,19-06-2017,167160,167160
A012,1100281,SAGFC/08898/2017-2018,18-06-2017,159200,159200
A012,1100281,SAGFC/08903/2017-2018,18-06-2017,159200,159200
A012,1100281,SAGFC/08820/2017-2018,17-06-2017,167160,167160
A012,1100281,SAGFC/08844/2017-2018,17-06-2017,167160,167160
A012,1100281,SAGFC/08730/2017-2018,16-06-2017,175120,175120
A012,1100281,SAGFC/08776/2017-2018,16-06-2017,159200,159200
A012,1100281,SAGFC/08752/2017-2018,16-06-2017,175120,175120
A012,1100281,SAGFC/08668/2017-2018,15-06-2017,159200,159200
A012,1100281,SAGFC/08572/2017-2018,14-06-2017,159200,159200
A012,1100281,SAGFC/08569/2017-2018,14-06-2017,167160,167160
A012,1100281,SAGFC/08491/2017-2018,14-06-2017,167160,167160
A012,1100281,SAGFC/08508/2017-2018,14-06-2017,159200,159200
A012,1100281,SAGFC/08422/2017-2018,13-06-2017,159200,159200
A012,1100281,SAGFC/08427/2017-2018,13-06-2017,167160,167160
A012,1100281,SAGFC/08313/2017-2018,11-06-2017,159200,159200
A012,1100281,SAGFC/08271/2017-2018,11-06-2017,175120,175120
A012,1100281,SAGFC/08286/2017-2018,11-06-2017,159200,159200
A012,1100281,SAGFC/08130/2017-2018,10-06-2017,175120,175120
A012,1100281,SAGFC/08131/2017-2018,10-06-2017,167160,167160
A012,1100281,SAGFC/08036/2017-2018,09-06-2017,167160,68418
NEA071,1200146,SALAZ/00482/2017-2018,12-06-2017,21200,21200
NEA071,1200146,SALAZ/00447/2017-2018,05-06-2017,16960,16960
NEA071,1200146,SALAZ/00441/2017-2018,02-06-2017,16960,16960
NEA071,1200146,SALAZ/00431/2017-2018,01-06-2017,21200,7314
A244,CMCL_147;1100271,JVIB/00003/2017-2018,25-06-2017,4674,4674
A244,CMCL_147;1100271,SAGWJ/02772/2016-2017,29-03-2017,34200,34200
A244,CMCL_147;1100271,SAGWJ/02771/2016-2017,29-03-2017,102600,102600
A244,CMCL_147;1100271,JVKS/05522/2016-2017,25-03-2017,475,475
A244,CMCL_147;1100271,SAGWJ/02695/2016-2017,24-03-2017,95100,95100
A244,CMCL_147;1100271,SAGWJ/02696/2016-2017,24-03-2017,95100,95100
A244,CMCL_147;1100271,SAGWJ/02669/2016-2017,21-03-2017,68400,68400
A244,CMCL_147;1100271,SAGWJ/02652/2016-2017,15-03-2017,61400,25092
BHA045,1100659;1100271,JVIB/00003/2017-2018,25-06-2017,2641,2641
BHA045,1100659;1100271,JVIB/00025/2016-2017,31-03-2017,150,150
BHA045,1100659;1100271,JVKS/05522/2016-2017,25-03-2017,38,38
BHA045,1100659;1100271,JVBD/00022/2016-2017,31-01-2017,8850,8850
BHA045,1100659;1100271,SAGGA/01074/2016-2017,12-01-2017,11592,11592
BHA045,1100659;1100271,SAGGA/01058/2016-2017,04-01-2017,23828,9016
A015,1200118,SAFCM/00937/2017-2018,28-06-2017,62820,21771
WBA015,CMCL_227,SASDL/00251/2016-2017,28-10-2016,34700,34700
WBA015,CMCL_227,SAGDL/00624/2016-2017,30-09-2016,34200,34200
WBA015,CMCL_227,SAGDL/00437/2016-2017,22-08-2016,27360,16398
WBA070,CMCL_206,JVIB/00003/2017-2018,25-06-2017,10360,10360
WBA070,CMCL_206,JVBD/00006/2017-2018,31-05-2017,128160,43810
A203,CMCL_173,SADM1/00035/2017-2018,29-06-2017,36200,36200
A203,CMCL_173,SAGM1/00507/2017-2018,29-06-2017,36200,36200
A203,CMCL_173,JVKS/00441/2017-2018,25-06-2017,217010,217010
A203,CMCL_173,JVBD/00007/2017-2018,25-06-2017,44308,44308
A203,CMCL_173,SADM1/00029/2017-2018,14-06-2017,44640,37091.5
A178,1100561;1100593,JVKS/00463/2017-2018,30-06-2017,995792,995792
A178,1100561;1100593,SASKG/00372/2017-2018,28-06-2017,55840,55840
