customer_code(fk)/customer_name,emp_code/emp_name,Invoice Id,Invoice Date,Invoice amount,Due amount
A195,CMCL_221,IDRG/00319/19-20,29-05-2019,39590,39590
A195,CMCL_221,IDRG/00304/19-20,27-05-2019,60800,60800
A195,CMCL_221,IDRG/00307/19-20,27-05-2019,60800,60800
A195,CMCL_221,IDDS/00462/19-20,25-05-2019,124160,104391
WBA006,CMCL_206,IDDS/00525/19-20,31-05-2019,156240,156240
WBA006,CMCL_206,IDDS/00521/19-20,31-05-2019,59520,59520
WBA006,CMCL_206,IDDS/00505/19-20,29-05-2019,119040,119040
WBA006,CMCL_206,IDDS/00500/19-20,29-05-2019,81840,81840
WBA006,CMCL_206,IDDS/00501/19-20,29-05-2019,37200,37200
WBA006,CMCL_206,IDDS/00471/19-20,27-05-2019,119040,119040
WBA006,CMCL_206,IDDS/00440/19-20,21-05-2019,119040,119040
WBA006,CMCL_206,IDDS/00410/19-20,17-05-2019,119040,119040
WBA006,CMCL_206,IDDS/00399/19-20,16-05-2019,37200,37200
WBA006,CMCL_206,IDDS/00400/19-20,16-05-2019,119040,119040
WBA006,CMCL_206,IDDS/00392/19-20,15-05-2019,119040,119040
WBA006,CMCL_206,IDDS/00394/19-20,15-05-2019,44640,44640
WBA006,CMCL_206,IDDS/00370/19-20,13-05-2019,37200,23135.99
A223,AEMP000799000094,IDDS/00415/19-20,18-05-2019,121280,330
BHA041,1100201,JGPK/00018/19-20,14-05-2019,360,360
BHA041,1100201,ISKS/00574/18-19,31-05-2018,62280,62280
BHA041,1100201,SAGSM/00414/2016-2017,31-03-2017,82340,82340
BHA041,1100201,SAGSM/00413/2016-2017,31-03-2017,11655,11655
BHA041,1100201,JVKS/06070/2016-2017,31-03-2017,3710,1283
BHA043,1100128,PCGB/00917/17-18,10-10-2017,212280,212280
A270,CMCL_162,JGWK/00053/19-20,30-04-2019,3200,3200
A270,CMCL_162,IDDS/00217/19-20,26-04-2019,112640,69535
A010,1100202,IGLE/01894/20-EX,03-06-2019,62550,62550
A010,1100202,IGLE/01895/20-EX,03-06-2019,62550,62550
A010,1100202,IGLE/01880/20-EX,02-06-2019,62550,62550
A010,1100202,IGLE/01884/20-EX,02-06-2019,62550,62550
A010,1100202,IGFX/07905/20-EX,02-06-2019,166800,166800
A010,1100202,IGFX/07919/20-EX,02-06-2019,125100,125100
A010,1100202,IGFX/07916/20-EX,02-06-2019,125100,125100
A010,1100202,IGFX/07892/20-EX,02-06-2019,125100,125100
A010,1100202,IGFX/07867/20-EX,01-06-2019,125100,125100
A010,1100202,IGFX/07866/20-EX,01-06-2019,125100,125100
A010,1100202,IGFX/07812/20-EX,01-06-2019,125100,125100
A010,1100202,IGFX/07868/20-EX,01-06-2019,125100,125100
A010,1100202,IGLE/01826/20-EX,01-06-2019,62550,62550
A010,1100202,IGLE/01794/20-EX,31-05-2019,62550,62550
A010,1100202,IGLE/01806/20-EX,31-05-2019,62550,62550
A010,1100202,IGFX/07654/20-EX,31-05-2019,125100,125100
A010,1100202,IGFX/07666/20-EX,31-05-2019,133440,133440
A010,1100202,IGFX/07747/20-EX,31-05-2019,125100,125100
A010,1100202,IGFX/07639/20-EX,31-05-2019,25020,25020
A010,1100202,IGFX/07638/20-EX,31-05-2019,125100,125100
A010,1100202,IGFX/07629/20-EX,31-05-2019,166800,166800
A010,1100202,IGFX/07742/20-EX,31-05-2019,125100,125100
A010,1100202,IGFX/07740/20-EX,31-05-2019,125100,125100
A010,1100202,IGFX/07490/20-EX,30-05-2019,125100,125100
A010,1100202,IGFX/07485/20-EX,30-05-2019,125100,125100
A010,1100202,IGFX/07473/20-EX,30-05-2019,125100,125100
A010,1100202,IGLE/01733/20-EX,30-05-2019,62550,62550
A010,1100202,IGLE/01747/20-EX,30-05-2019,62550,62550
A010,1100202,IGLE/01769/20-EX,30-05-2019,62550,62550
A010,1100202,IGLE/01770/20-EX,30-05-2019,62550,62550
A010,1100202,IGLE/01706/20-EX,29-05-2019,62550,62550
A010,1100202,IGLE/01716/20-EX,29-05-2019,62550,62550
A010,1100202,IGLE/01727/20-EX,29-05-2019,62550,62550
A010,1100202,IGLE/01731/20-EX,29-05-2019,62550,62550
A010,1100202,IGFX/07408/20-EX,29-05-2019,125100,125100
A010,1100202,IGFX/07353/20-EX,29-05-2019,125100,125100
A010,1100202,IGFX/07432/20-EX,29-05-2019,125100,125100
A010,1100202,IGFX/07298/20-EX,28-05-2019,125100,125100
A010,1100202,IGFX/07234/20-EX,28-05-2019,125100,125100
A010,1100202,IGFX/07224/20-EX,28-05-2019,125100,125100
A010,1100202,IGLE/01687/20-EX,28-05-2019,62550,62550
A010,1100202,IGLE/01703/20-EX,28-05-2019,62550,62550
A010,1100202,IGLE/01637/20-EX,27-05-2019,62550,62550
A010,1100202,IGLE/01655/20-EX,27-05-2019,62550,62550
A010,1100202,IGLE/01635/20-EX,27-05-2019,62550,62550
A010,1100202,IGFX/07162/20-EX,27-05-2019,125100,125100
A010,1100202,IGLE/01621/20-EX,26-05-2019,62550,62550
A010,1100202,IGLE/01624/20-EX,26-05-2019,62550,62550
A010,1100202,IGLE/01597/20-EX,25-05-2019,62550,62550
A010,1100202,IGLE/01595/20-EX,25-05-2019,62550,62550
A010,1100202,IGFX/06832/20-EX,24-05-2019,166800,166800
A010,1100202,IGFX/06812/20-EX,24-05-2019,150120,150120
A010,1100202,IGLE/01569/20-EX,24-05-2019,62550,62550
A010,1100202,IGLE/01538/20-EX,23-05-2019,62550,62550
A010,1100202,IGFX/06741/20-EX,23-05-2019,125100,125100
A010,1100202,IGFX/06676/20-EX,23-05-2019,125100,125100
A010,1100202,IGFX/06652/20-EX,23-05-2019,125100,125100
A010,1100202,IGFX/06734/20-EX,23-05-2019,141780,141780
A010,1100202,IGFX/06667/20-EX,23-05-2019,125100,125100
A010,1100202,IGFX/06666/20-EX,23-05-2019,125100,125100
A010,1100202,IGLE/01545/20-EX,23-05-2019,62550,62550
A010,1100202,IGFX/06630/20-EX,23-05-2019,125100,125100
A010,1100202,IGFX/06568/20-EX,22-05-2019,125100,125100
A010,1100202,IGLE/01513/20-EX,22-05-2019,62550,62550
A010,1100202,IGLE/01514/20-EX,22-05-2019,62550,62550
A010,1100202,IGFX/06565/20-EX,22-05-2019,125100,125100
A010,1100202,IGFX/06561/20-EX,22-05-2019,125100,125100
A010,1100202,IGFX/06555/20-EX,22-05-2019,125100,125100
A010,1100202,IGLE/01445/20-EX,21-05-2019,62550,62550
A010,1100202,IGLE/01471/20-EX,21-05-2019,62550,62550
A010,1100202,IGLE/01472/20-EX,21-05-2019,62550,62550
A010,1100202,IGLE/01424/20-EX,21-05-2019,62550,62550
A010,1100202,IGFX/06470/20-EX,21-05-2019,125100,125100
A010,1100202,IGFX/06467/20-EX,21-05-2019,125100,125100
A010,1100202,IGFX/06345/20-EX,20-05-2019,125100,125100
A010,1100202,IGFX/06324/20-EX,20-05-2019,125100,125100
A010,1100202,IGFX/06323/20-EX,20-05-2019,125100,125100
A010,1100202,IGFX/06303/20-EX,20-05-2019,125100,125100
A010,1100202,IGFX/06272/20-EX,20-05-2019,125100,125100
A010,1100202,IGLE/01382/20-EX,20-05-2019,62550,62550
A010,1100202,IGLE/01414/20-EX,20-05-2019,62550,62550
A010,1100202,IGLE/01415/20-EX,20-05-2019,62550,62550
A010,1100202,IGFX/06263/20-EX,20-05-2019,125100,125100
A010,1100202,IGFX/06262/20-EX,20-05-2019,125100,125100
A010,1100202,IGFX/06259/20-EX,20-05-2019,125100,125100
A010,1100202,IGLE/01345/20-EX,19-05-2019,62550,62550
A010,1100202,IGLE/01362/20-EX,19-05-2019,62550,62550
A010,1100202,IGLE/01376/20-EX,19-05-2019,62550,62550
A010,1100202,IGFX/06195/20-EX,19-05-2019,125100,125100
A010,1100202,IGFX/06200/20-EX,19-05-2019,125100,125100
A010,1100202,IGFX/06202/20-EX,19-05-2019,125100,125100
A010,1100202,IGLE/01341/20-EX,18-05-2019,62550,62550
A010,1100202,IGLE/01315/20-EX,18-05-2019,62550,62550
A010,1100202,IGLE/01333/20-EX,18-05-2019,62550,62550
A010,1100202,JLAG/00049/19-20,18-05-2019,399609,399609
A010,1100202,IGLE/01279/20-EX,17-05-2019,62550,62550
A010,1100202,IGLE/01280/20-EX,17-05-2019,62550,62550
A010,1100202,IGLE/01306/20-EX,17-05-2019,62550,62550
A010,1100202,IGLE/01312/20-EX,17-05-2019,62550,62550
A010,1100202,IGLE/01268/20-EX,16-05-2019,62550,62550
A010,1100202,IGLE/01272/20-EX,16-05-2019,62550,62550
A010,1100202,IGFX/05798/20-EX,16-05-2019,125100,125100
A010,1100202,IGFX/05809/20-EX,16-05-2019,125100,125100
A010,1100202,IGFX/05778/20-EX,15-05-2019,125100,125100
A010,1100202,IGFX/05729/20-EX,15-05-2019,166800,166800
A010,1100202,IGFX/05783/20-EX,15-05-2019,125100,125100
A010,1100202,IGLE/01253/20-EX,15-05-2019,62550,62550
A010,1100202,IGLE/01207/20-EX,14-05-2019,62550,62550
A010,1100202,IGLE/01216/20-EX,14-05-2019,62550,62550
A010,1100202,IGLE/01223/20-EX,14-05-2019,62550,62550
A010,1100202,IGLE/01189/20-EX,13-05-2019,62550,62550
A010,1100202,IGLE/01196/20-EX,13-05-2019,62550,62550
A010,1100202,IGLE/01199/20-EX,13-05-2019,62550,62550
A010,1100202,IGLE/01141/20-EX,12-05-2019,61350,61350
A010,1100202,IGLE/01168/20-EX,12-05-2019,61350,61350
A010,1100202,IGLE/01173/20-EX,12-05-2019,61350,61350
A010,1100202,IGFX/05371/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05425/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05426/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05430/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05431/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05432/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05451/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05450/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05446/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05445/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05437/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05436/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05363/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05358/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05356/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05352/20-EX,12-05-2019,122700,122700
A010,1100202,IGFX/05287/20-EX,11-05-2019,122700,122700
A010,1100202,IGFX/05269/20-EX,11-05-2019,122700,122700
A010,1100202,IGFX/05270/20-EX,11-05-2019,122700,122700
A010,1100202,IGFX/05334/20-EX,11-05-2019,122700,116661.08
BHA016,1101055,IGBP/00044/19-20,31-05-2019,86000,86000
BHA016,1101055,IGBP/00045/19-20,31-05-2019,43400,43400
BHA016,1101055,IGBP/00046/19-20,31-05-2019,86000,86000
BHA016,1101055,IDBH/00069/19-20,31-05-2019,80000,80000
BHA016,1101055,IDGV/00041/19-20,31-05-2019,170520,170520
BHA016,1101055,IDBH/00067/19-20,30-05-2019,80000,50518
A012,1101166,IGFX/08074/20-EX,03-06-2019,209500,209500
A012,1101166,IGFX/08040/20-EX,03-06-2019,209500,209500
A012,1101166,IGFX/08041/20-EX,03-06-2019,209500,209500
A012,1101166,IGFX/08044/20-EX,03-06-2019,209500,209500
A012,1101166,IGFX/08047/20-EX,03-06-2019,209500,209500
A012,1101166,IGFX/08056/20-EX,03-06-2019,209500,209500
A012,1101166,IGFX/08082/20-EX,03-06-2019,209500,209500
A012,1101166,IGFX/07881/20-EX,02-06-2019,209500,209500
A012,1101166,IGFX/07891/20-EX,02-06-2019,209500,209500
A012,1101166,IGFX/07906/20-EX,02-06-2019,209500,209500
A012,1101166,IGFX/07652/20-EX,31-05-2019,209500,209500
A012,1101166,IGFX/07674/20-EX,31-05-2019,209500,209500
A012,1101166,IGFX/07680/20-EX,31-05-2019,209500,209500
A012,1101166,IGFX/07684/20-EX,31-05-2019,209500,209500
A012,1101166,IGFX/07789/20-EX,31-05-2019,209500,209500
A012,1101166,IGFX/07553/20-EX,30-05-2019,209500,209500
A012,1101166,IGFX/07623/20-EX,30-05-2019,209500,209500
A012,1101166,IGFX/07517/20-EX,30-05-2019,209500,209500
A012,1101166,IGFX/07369/20-EX,29-05-2019,209500,209500
A012,1101166,IGFX/07406/20-EX,29-05-2019,209500,209500
A012,1101166,IGFX/07348/20-EX,29-05-2019,192740,192740
A012,1101166,IGFX/07355/20-EX,29-05-2019,209500,209500
A012,1101166,IGFX/07319/20-EX,28-05-2019,209500,209500
A012,1101166,IGFX/07339/20-EX,28-05-2019,209500,209500
A012,1101166,IGFX/07238/20-EX,28-05-2019,209500,209500
A012,1101166,IGFX/07239/20-EX,28-05-2019,209500,209500
A012,1101166,IGFX/07240/20-EX,28-05-2019,209500,209500
A012,1101166,IGFX/07190/20-EX,28-05-2019,209500,209500
A012,1101166,IGFX/07210/20-EX,28-05-2019,209500,209500
A012,1101166,IGFX/07222/20-EX,28-05-2019,209500,209500
A012,1101166,IGFX/07250/20-EX,28-05-2019,173600,173600
A012,1101166,IGFX/07251/20-EX,28-05-2019,130200,130200
A012,1101166,IGFX/07252/20-EX,28-05-2019,130200,130200
A012,1101166,IGFX/07031/20-EX,26-05-2019,209500,209500
A012,1101166,IGFX/06994/20-EX,25-05-2019,209500,209500
A012,1101166,IGFX/07011/20-EX,25-05-2019,192740,192740
A012,1101166,IGFX/06965/20-EX,25-05-2019,209500,209500
A012,1101166,IGFX/06987/20-EX,25-05-2019,209500,209500
A012,1101166,IGFX/07001/20-EX,25-05-2019,209500,209500
A012,1101166,IGFX/07022/20-EX,25-05-2019,209500,209500
A012,1101166,IGFX/06902/20-EX,24-05-2019,209500,209500
A012,1101166,IGFX/06810/20-EX,24-05-2019,209500,209500
A012,1101166,IGFX/06819/20-EX,24-05-2019,209500,209500
A012,1101166,IGFX/06827/20-EX,24-05-2019,209500,70506
NEA175,1100739,IGFX/07658/20-EX,31-05-2019,126900,79093
A170,1200146,ILVG/00064/19-20,22-05-2019,170680,165920
A095,1100321;1100758,IGFX/08004/20-EX,03-06-2019,356000,356000
A095,1100321;1100758,IGFX/07931/20-EX,02-06-2019,372000,372000
A095,1100321;1100758,IGFX/07935/20-EX,02-06-2019,356000,356000
A095,1100321;1100758,IGFX/07924/20-EX,02-06-2019,356000,356000
A095,1100321;1100758,IGFX/07493/20-EX,30-05-2019,356000,356000
A095,1100321;1100758,IGFX/07291/20-EX,28-05-2019,356000,356000
A095,1100321;1100758,IGFX/07335/20-EX,28-05-2019,356000,356000
A095,1100321;1100758,IGFX/07043/20-EX,26-05-2019,356000,356000
A095,1100321;1100758,IGFX/07076/20-EX,26-05-2019,356000,353932
WBA099,CMCL_136,ISDS/00689/19-20,08-05-2019,132800,132800
WBA099,CMCL_136,ISDS/00570/19-20,02-05-2019,124800,52632
WBA092,CMCL_129,ILDK/00045/19-20,23-04-2019,74000,74000
WBA092,CMCL_129,ILDK/00044/19-20,22-04-2019,185000,26168
A244,1101171,JGPK/00018/19-20,14-05-2019,16920,16920
A244,1101171,JGPK/00354/18-19,31-03-2019,1200,1200
A244,1101171,IGUV/00227/18-19,22-03-2019,94380,93526
A163,1101046;1200178,ILAT/02489/19-20,01-06-2019,60450,60450
A163,1101046;1200178,ILAT/02271/19-20,27-05-2019,60450,54900
NEA125,1100304,IGFX/07877/20-EX,01-06-2019,209500,128262
A203,AEMP000799000098,IDJG/00028/18-19,28-02-2019,100000,100000
A203,AEMP000799000098,PCGW/05739/18-19,20-11-2018,341545,91545.5
WBA101,AEMP000799000020,IDDS/00511/19-20,30-05-2019,121920,121920
WBA101,AEMP000799000020,IDDS/00454/19-20,24-05-2019,45720,45720
WBA101,AEMP000799000020,IDDS/00453/19-20,24-05-2019,76200,18480
A178,1101127,IDKS/00585/19-20,03-06-2019,39100,39100
A178,1101127,IDKV/00265/19-20,02-06-2019,174680,174680
A178,1101127,IDKS/00574/19-20,31-05-2019,80200,80200
A178,1101127,IDKS/00562/19-20,30-05-2019,80200,80200
A178,1101127,IDKS/00553/19-20,29-05-2019,80200,80200
A178,1101127,IDKS/00552/19-20,29-05-2019,40100,40100
A178,1101127,IDKS/00559/19-20,29-05-2019,80200,80200
A178,1101127,IGKS/00076/19-20,29-05-2019,43100,43100
A178,1101127,IGKS/00074/19-20,28-05-2019,86200,86200
A178,1101127,IDKS/00546/19-20,28-05-2019,80200,32232
WBA055,CMCL_221,IDRG/00352/19-20,03-06-2019,36000,36000
WBA055,CMCL_221,IDRG/00355/19-20,03-06-2019,32400,32400
WBA055,CMCL_221,IDRG/00354/19-20,03-06-2019,57600,57600
WBA055,CMCL_221,IDRG/00353/19-20,03-06-2019,21600,21600
WBA055,CMCL_221,IDRG/00269/19-20,16-05-2019,59200,59200
WBA055,CMCL_221,IDRG/00271/19-20,16-05-2019,37000,29192.5
NEA116,AEMP000592000329;1100664,BAGG/18800/17-18,31-01-2018,158375,158375
NEA116,AEMP000592000329;1100664,JGAG/02199/17-18,31-01-2018,500,500
NEA220,1100435,ILSL/01644/19-20,29-05-2019,21100,19700
NEA177,1101085,IGFX/39623/19-EX,24-02-2019,166400,156642
NEA098,1100564,IGBD/00244/19-20,03-06-2019,180000,47564
WBA065,AEMP000799000101,PCGW/09350/18-19,28-03-2019,303730,303730
BHA021,1101127,SDBIG/00014/2017-2018,04-04-2017,500,500
BHA021,1101127,CMPTU/00009/2017-2018,04-04-2017,61951,61951
A131,1101145,IGFX/07915/20-EX,02-06-2019,125700,125700
A131,1101145,IGFX/07329/20-EX,28-05-2019,125700,125700
A131,1101145,IGFX/06254/20-EX,19-05-2019,125700,95081
A062,1100304,IGFX/07776/20-EX,31-05-2019,125700,125700
A062,1100304,IGFX/06617/20-EX,23-05-2019,125700,125700
A062,1100304,IGFX/05427/20-EX,12-05-2019,125700,125700
A062,1100304,IGFX/04818/20-EX,08-05-2019,123300,37864
A020,1200125,IGDS/00563/19-20,03-06-2019,145280,145280
A020,1200125,IGDS/00564/19-20,03-06-2019,217000,217000
A020,1200125,IGDS/00561/19-20,02-06-2019,217000,217000
A020,1200125,IGDS/00559/19-20,01-06-2019,145280,145280
A020,1200125,IGDS/00536/19-20,30-05-2019,300300,300300
A020,1200125,IGDS/00524/19-20,29-05-2019,300300,300300
A020,1200125,IGDS/00499/19-20,28-05-2019,261600,261600
A020,1200125,IGDS/00509/19-20,28-05-2019,214500,214500
A020,1200125,IGDS/00506/19-20,28-05-2019,300300,300300
A020,1200125,IGDS/00498/19-20,27-05-2019,137280,137280
A020,1200125,IGDS/00484/19-20,25-05-2019,145280,145280
A020,1200125,IGDS/00489/19-20,25-05-2019,305200,305200
A020,1200125,IGDS/00490/19-20,25-05-2019,214500,118862
WBA086,1100780,JGWK/00102/19-20,23-05-2019,303093,303093
WBA086,1100780,IGSL/00798/19-20,14-05-2019,63200,63200
WBA086,1100780,IGSL/00799/19-20,14-05-2019,47400,47400
WBA086,1100780,ILSG/00969/19-20,06-05-2019,47400,47400
WBA086,1100780,ILSG/00968/19-20,06-05-2019,79000,7587
BHA039,1101055,PCGB/06569/18-19,28-03-2019,251570,251570
A022,1101047;1200178,ILCB/00281/19-20,01-06-2019,205800,205800
A022,1101047;1200178,ILCB/00253/19-20,24-05-2019,205800,105083
A082,1101116,IGDE/01125/20-EX,02-06-2019,26460,26460
A082,1101116,IGDE/01121/20-EX,01-06-2019,26460,26460
A082,1101116,IGDE/01105/20-EX,01-06-2019,26460,26460
A082,1101116,IGDE/01115/20-EX,01-06-2019,26460,26460
A082,1101116,IGDE/01050/20-EX,30-05-2019,22050,22050
A082,1101116,IGDE/01022/20-EX,28-05-2019,44100,44100
A082,1101116,IGDE/01023/20-EX,28-05-2019,39690,39690
A082,1101116,IGDE/00980/20-EX,27-05-2019,22050,22050
A082,1101116,IGDE/00969/20-EX,26-05-2019,26460,26460
A082,1101116,IGDE/00940/20-EX,25-05-2019,26460,26460
A082,1101116,IGDE/00949/20-EX,25-05-2019,22050,22050
A082,1101116,IGFX/07005/20-EX,25-05-2019,223000,223000
A082,1101116,IGDE/00828/20-EX,18-05-2019,22050,22050
A082,1101116,IGDE/00800/20-EX,16-05-2019,22050,22050
A082,1101116,IGDE/00764/20-EX,14-05-2019,44100,44100
A082,1101116,IGDE/00765/20-EX,14-05-2019,44100,44100
A082,1101116,IGDE/00770/20-EX,14-05-2019,26460,26460
A082,1101116,IGDE/00773/20-EX,14-05-2019,39690,39690
A082,1101116,IGDE/00727/20-EX,10-05-2019,22050,22050
A082,1101116,IGFX/04996/20-EX,09-05-2019,356800,356800
A082,1101116,IGFX/05052/20-EX,09-05-2019,133800,110427
BHA049,AEMP000799000122,IGKV/00267/19-20,20-05-2019,81400,81400
BHA049,AEMP000799000122,IGKV/00266/19-20,20-05-2019,131100,23675
NEA034,1100435,ILSL/01722/19-20,01-06-2019,42200,42200
