Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Focus,VAT,Pack Unit,Prod size,Lead time,Buffer level,Max level marketing,UOM4,UOM5,Gross weight,FG_RM,Oil category,Alias
,180001000700,Sauce - Green Chilly700 gms,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,180002000200,Sauce - Red Chilly200 gms,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,180002000700,Sauce - Red Chilly700 gms,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,180003000200,Sauce - Soya200 gms,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,180003000700,Sauce - Soya700 gms,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,190001000350,Mustard Kasundi350 gms,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,190001000700,Mustard Kasundi700 gms,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,200001000350,Non - Fruit Vinegar350 gms,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,200001000700,Non - Fruit Vinegar700 gms,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,180006001000,Contitental Sauce1Kgs,Food Products,,,0,Y,N,,Bottle,KG,1,,,,0,,,,,,,,,,,,,
,110001000050,AJWAIN50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110001000100,AJWAIN100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110023000100,RED MUSTARD SEED100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110027000100,YELLOW MUSTARD SEED100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110019000100,METHI100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110025000050,SOUFF 50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110025000100,SOUFF 100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110017000050,KALA JEERA 50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110017000100,KALA JEERA 100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110020000050,PANCH FORAN50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110020000100,PANCH FORAN100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110015000050,JEERA50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110015000100,JEERA100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110015000200,JEERA200 gms,Spices,,,0,Y,N,,Pouch,KG,5,,,,0,,,,,,,,,,,,,
,110015000500,JEERA500 gms,Spices,,,0,Y,N,,Pouch,KG,2,,,,0,,,,,,,,,,,,,
,110012000050,ISABGOL50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110024100250,Sabu Dana250 gms,Spices,,,0,Y,N,,Pouch,KG,4,,,,0,,,,,,,,,,,,,
,110024100500,Sabu Dana500 gms,Spices,,,0,Y,N,,Pouch,KG,2,,,,0,,,,,,,,,,,,,
,110010000050,DRY RED CHILLY (WHOLE)50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110010000100,DRY RED CHILLY (WHOLE)100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110011000050,Garam Masala Whole50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110009000100,Dhaniya Whole 100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110008000050,Dalchini50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110008000200,Dalchini200 gms,Spices,,,0,Y,N,,Pouch,KG,5,,,,0,,,,,,,,,,,,,
,110028000050,Tej Patta50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,120003000050,HALDI POWDER50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,120003000100,HALDI POWDER100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,120003000200,HALDI POWDER200 gms,Spices,,,0,Y,N,,Pouch,KG,5,,,,0,,,,,,,,,,,,,
,120003000500,HALDI POWDER500 gms,Spices,,,0,Y,N,,Pouch,KG,2,,,,0,,,,,,,,,,,,,
,120004000050,JEERA POWDER50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,120004000100,JEERA POWDER100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,120002000050,DHANIYA POWDER50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,120002000100,DHANIYA POWDER100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,120002000500,DHANIYA POWDER500 gms,Spices,,,0,Y,N,,Pouch,KG,2,,,,0,,,,,,,,,,,,,
,120001000050,CHILLI POWDER50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,120001000100,CHILLI POWDER100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,120001000200,CHILLI POWDER200 gms,Spices,,,0,Y,N,,Pouch,KG,5,,,,0,,,,,,,,,,,,,
,120001000500,CHILLI POWDER500 gms,Spices,,,0,Y,N,,Pouch,KG,2,,,,0,,,,,,,,,,,,,
,110021000050,POPPY SEED 50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110021000100,POPPY SEED 100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110021000200,POPPY SEED 200 gms,Spices,,,0,Y,N,,Pouch,KG,5,,,,0,,,,,,,,,,,,,
,110021000500,POPPY SEED 500 gms,Spices,,,0,Y,N,,Pouch,KG,2,,,,0,,,,,,,,,,,,,
,110003000050,BLACK PEPPER50 gms,Spices,,,0,Y,N,,Pouch,KG,20,,,,0,,,,,,,,,,,,,
,110003000100,BLACK PEPPER100 gms,Spices,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,110006000200,Elaichi200 gms,Spices,,,0,Y,N,,Pouch,KG,5,,,,0,,,,,,,,,,,,,
,110015000000,JEERARs 2,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,110001000000,AJWAINRs 2,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,110012000000,ISABGOLRs 5,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,110021000005,POPPY SEEDRs 5,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,110026000080,SOYA BADIRS 10,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,120003000003,HALDI POWDERRS 3,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,120001000004,CHILLY POWDERRS 4,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,120004000005,JEERA POWDERRS 5,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,120004000015,BLACK PEPPER POWDERRS 15,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,140001000000,BADSHAHI GARAM MASALARS 5,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,110021000010,Poppy SeedsRs 10,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,110003000000,BLACK PEPPER WHOLERs 10,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,110007000000,Clove 5 gms,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,110006000000,Elaichi3 gms,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,140001000025,Badshahi Garam Masala25 gms,Spices,,,0,Y,N,,Box,KG,1,,,,0,,,,,,,,,,,,,
,120004000025,Black Pepper Powder25 gms,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,140007000050,Sabzi Masala50 gms,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,140004000050,Chole Masala50 gms,Spices,,,0,Y,N,,Box,KG,1,,,,0,,,,,,,,,,,,,
,140003000050,Chaat Masala50 gms,Spices,,,0,Y,N,,Box,KG,1,,,,0,,,,,,,,,,,,,
,110018000025,Kasuri Methi25 gms,Spices,,,0,Y,N,,Pouch,KG,40,,,,0,,,,,,,,,,,,,
,110005000050,Isabgol Bhusi50 gms,Spices,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,140006000025,Jaljeera 25 gms,Spices,,,0,Y,N,,Box,KG,1,,,,0,,,,,,,,,,,,,
,130002000200,Masala Papad (6,Papad,,,0,Y,N,,Pouch,KG,5,,,,0,,,,,,,,,,,,,
,130003000200,Chana Masala Papad200 gms,Papad,,,0,Y,N,,Pouch,KG,5,,,,0,,,,,,,,,,,,,
,130004000200,D'Lite Masala Papad200 gms,Papad,,,0,Y,N,,Pouch,KG,5,,,,0,,,,,,,,,,,,,
,130013001000,Special Papad1 Kg,Papad,,,0,Y,N,,Pouch,KG,1,,,,0,,,,,,,,,,,,,
,130014000100,Special Masala Papad 100 gms,Papad,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,130030000100,RTF Cereal Fryums (Multi Colour)100g,Food Products,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,130032000100,RTF Potato Diet Papad (Round)100g,Papad,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,130028000100,RTF Cereal Fryums (Wheel)100g,Food Products,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,130031000100,RTF Potato Diet Papad (Triangle)100g,Papad,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
,130029000100,RTF Cereal Fryums (Spiral)100g,Food Products,,,0,Y,N,,Pouch,KG,10,,,,0,,,,,,,,,,,,,
